ID,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
00191753,3,20,0,10,$12.00,$8.00,$5.35,,18,122,13,32,73,6,6,29,S,1,42,78,F,U,$75100,27,$57168
00016090,1,5,0,1,$15.00,$15.00,$10.20,,26,74,11,28,46,4,4,16,A,0,44,61,M,H,$86100,31,$56454
00016100,0,1,0,0,$15.00,$0.00,$15.00,,18,18,10,10,12,4,4,4,F,0,39,,F,H,$57700,30,$41736
00016101,1,1,0,0,$15.00,$15.00,$15.00,,20,20,10,17,15,4,4,6,F,0,51,,F,H,$49400,16,$41736
00006473,6,11,4,5,$10.00,$9.50,$10.27,$9.25,18,44,27,49,66,6,17,17,A,0,49,33,M,H,$62300,30,$41736
00016137,1,9,1,6,$20.00,$20.00,$8.67,$20.00,18,76,11,20,45,4,8,15,A,1,36,43,F,U,$37700,23,$40898
00016139,1,5,1,3,$30.00,$30.00,$18.80,$30.00,21,72,14,33,54,6,15,21,A,1,36,66,M,H,$37900,28,$40898
00016118,1,1,1,1,$15.00,$15.00,$15.00,$15.00,18,18,10,15,12,4,6,5,F,0,44,77,M,H,$67100,23,$40898
00016135,1,6,0,3,$30.00,$30.00,$16.67,,19,69,13,26,47,6,6,18,A,1,50,55,M,U,$49200,24,$40898
00016116,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,41,65,M,H,$41500,29,$40898
00016163,4,4,3,3,$10.00,$6.00,$6.00,$6.33,18,35,12,28,26,6,13,11,A,0,51,,U,U,$36300,22,$0
00016213,2,13,0,9,$10.00,$10.00,$7.15,,15,126,7,14,46,2,2,16,A,1,38,72,F,H,$61400,29,$45566
00016178,2,2,2,2,$15.00,$12.50,$12.50,$12.50,16,29,11,24,22,4,10,9,A,0,47,,U,U,$59200,31,$0
00016176,2,2,2,2,$40.00,$25.00,$25.00,$25.00,18,29,14,28,25,6,13,11,A,0,49,42,M,U,$53400,21,$0
00016201,2,8,2,6,$30.00,$27.50,$17.75,$27.50,25,77,11,33,60,6,17,25,A,0,49,58,F,H,$54700,31,$45566
00191191,4,21,0,11,$13.00,$12.75,$8.29,,15,130,14,34,75,6,6,30,S,1,00,,M,U,$40500,0,$45566
00016223,5,14,4,11,$14.00,$11.60,$9.29,$11.50,17,125,13,31,68,6,17,30,S,1,47,79,M,U,$63100,20,$37019
00016236,2,5,1,4,$15.00,$11.00,$10.80,$15.00,24,66,10,27,46,4,10,16,A,1,50,,U,U,$40100,11,$0
00016239,1,18,1,10,$12.00,$12.00,$9.78,$12.00,21,119,10,28,66,4,12,27,A,1,46,70,M,H,$80800,29,$39914
00016224,1,1,1,1,$23.00,$23.00,$23.00,$23.00,17,17,10,15,15,4,6,6,F,0,50,37,M,H,$40100,11,$39914
00014372,3,3,1,1,$0.00,$10.67,$10.67,$5.00,18,23,17,29,26,6,11,9,N,0,49,74,U,U,$55900,0,$0
00016231,3,3,2,2,$30.00,$21.67,$21.67,$20.00,19,33,13,32,30,6,15,13,A,1,47,39,F,H,$53300,25,$39914
00016248,1,1,0,0,$15.00,$15.00,$15.00,,15,15,9,13,11,4,4,5,F,0,39,39,M,H,$69200,26,$45539
00016259,1,1,0,0,$15.00,$15.00,$15.00,,20,20,9,16,13,3,3,5,F,0,51,,F,U,$39700,22,$0
00016269,3,4,2,3,$20.00,$16.67,$13.75,$20.00,25,44,11,32,36,6,16,16,A,0,49,37,M,H,$64500,29,$52405
00016281,3,20,3,12,$10.00,$10.00,$7.85,$10.00,21,105,11,27,69,4,12,26,A,1,44,84,M,H,$89200,27,$70341
00016298,8,11,5,6,$5.00,$4.63,$4.45,$4.40,18,45,13,32,40,6,17,17,A,1,36,,M,U,$72800,27,$0
00016308,3,9,0,3,$15.00,$15.00,$14.44,,15,88,13,34,61,6,6,24,A,1,51,43,F,U,$58500,28,$42537
00016306,6,13,4,6,$11.00,$11.00,$10.69,$10.25,24,76,12,33,58,6,17,24,A,1,36,41,F,H,$53000,38,$42537
00016299,2,9,1,4,$20.00,$20.00,$11.33,$20.00,18,53,13,34,44,6,16,18,A,1,36,69,F,H,$61700,38,$42537
00005793,1,10,1,4,$25.00,$50.00,$46.00,$50.00,17,127,33,55,119,6,17,34,A,0,36,75,M,H,$46100,24,$42537
00016337,1,34,0,19,$50.00,$50.00,$22.56,,16,129,12,30,85,5,5,30,A,1,47,,F,H,$49200,27,$40976
00016334,1,4,0,2,$21.00,$21.00,$13.00,,26,76,9,27,50,4,4,18,A,0,47,57,M,U,$49200,27,$40976
00016338,1,1,1,1,$15.00,$15.00,$15.00,$15.00,23,23,9,16,14,3,6,5,N,0,39,35,F,H,$64400,28,$0
00016343,4,6,0,2,$10.00,$9.25,$8.17,,16,44,12,30,34,6,6,13,A,0,28,33,F,H,$44800,43,$48468
00016352,2,20,1,13,$15.00,$17.50,$9.50,$20.00,27,124,12,32,78,5,16,33,A,1,44,,F,U,$75200,25,$0
00016355,5,7,3,3,$10.00,$10.00,$9.29,$10.00,16,35,10,23,23,4,11,9,A,0,50,41,M,H,$46900,24,$37339
00016375,5,26,0,7,$7.00,$7.00,$5.85,,17,129,13,34,82,6,6,32,S,1,32,68,F,H,$52000,32,$31590
00191203,3,12,1,7,$10.00,$10.00,$10.00,$10.00,16,105,14,35,72,6,16,28,A,1,00,71,M,U,$47200,31,$31590
00016393,1,7,1,4,$15.00,$15.00,$8.71,$15.00,21,105,10,27,53,4,11,21,A,0,24,45,F,H,$138100,20,$49601
00016416,4,6,1,3,$20.00,$16.25,$14.17,$10.00,18,54,15,35,42,6,15,17,A,0,21,72,F,U,$58600,25,$0
00016465,5,14,3,7,$10.00,$6.00,$5.43,$6.67,17,93,13,35,62,6,17,25,A,1,40,33,M,H,$74400,42,$45037
00016463,3,8,0,5,$25.00,$21.67,$15.00,,19,86,15,36,61,6,6,24,S,1,18,72,F,H,$63000,35,$45037
00016462,1,18,1,7,$50.00,$50.00,$16.56,$50.00,24,81,14,35,65,6,16,24,A,1,40,73,F,H,$82300,28,$45037
00016445,3,3,2,2,$15.00,$14.33,$14.33,$14.00,17,28,14,28,27,6,13,11,A,0,27,68,F,H,$67800,26,$45037
00016452,1,2,0,0,$15.00,$15.00,$10.00,,26,42,9,27,27,4,4,11,A,0,27,37,M,H,$67800,26,$45037
00190815,4,19,0,9,$22.00,$22.00,$22.42,,19,127,13,35,80,6,6,33,A,1,33,86,F,U,$49000,45,$45037
00016520,3,9,3,7,$20.00,$14.67,$13.67,$14.67,22,75,12,31,57,6,16,22,A,1,30,35,F,H,$65200,21,$53517
00016495,3,3,2,2,$10.00,$10.00,$10.00,$10.00,18,24,12,23,21,6,11,9,N,0,27,67,F,H,$68900,37,$53517
00016488,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,12,17,14,5,7,6,F,0,27,43,M,H,$68900,37,$53517
00016494,2,3,2,2,$10.00,$10.00,$8.67,$10.00,16,21,13,21,19,6,10,8,N,0,40,30,F,U,$81800,32,$0
00021727,6,19,4,8,$18.00,$14.50,$8.21,$14.00,19,93,15,34,70,6,16,25,A,1,37,47,M,U,$87600,27,$0
00016547,3,18,3,10,$13.00,$11.67,$8.11,$11.67,25,104,10,31,70,5,15,28,A,1,24,49,F,H,$86600,45,$73547
00005563,2,19,0,8,$10.00,$16.50,$11.16,,15,105,14,35,80,6,6,32,S,1,36,,F,H,$74100,26,$51354
00038889,1,1,1,1,$20.00,$20.00,$20.00,$20.00,20,20,10,17,15,4,7,6,F,0,16,37,M,H,$94400,32,$77742
00023148,2,5,1,4,$35.00,$27.50,$18.80,$35.00,23,63,13,33,50,6,15,19,A,0,24,37,M,H,$154300,37,$77742
00000760,8,22,4,9,$10.00,$10.13,$8.27,$10.00,19,67,28,50,97,11,22,36,A,1,34,81,F,U,$94400,12,$77742
00016601,1,7,1,4,$15.00,$15.00,$7.71,$15.00,24,68,11,29,50,5,12,18,A,1,15,,M,U,$93700,25,$77742
00016579,2,2,1,1,$20.00,$15.00,$15.00,$10.00,19,28,10,23,22,4,10,9,A,0,11,,F,U,$91700,19,$77742
00016575,2,2,2,2,$20.00,$12.50,$12.50,$12.50,16,20,13,20,19,5,8,8,N,0,15,55,M,H,$111100,16,$77742
00016578,4,5,4,4,$10.00,$7.25,$10.80,$7.25,20,29,12,27,27,6,14,12,A,1,15,21,F,H,$93700,25,$77742
00016595,2,3,0,1,$15.00,$12.50,$10.00,,18,53,11,23,32,4,4,10,A,0,38,,F,U,$138300,31,$0
00016565,5,15,4,10,$6.00,$5.20,$4.27,$5.00,17,74,12,31,54,5,14,22,S,1,15,,F,U,$91400,31,$0
00016642,2,2,1,1,$15.00,$12.50,$12.50,$10.00,18,29,10,23,21,4,10,9,A,0,12,74,F,H,$92000,40,$66208
00016654,3,32,2,16,$10.00,$10.67,$8.09,$11.00,26,129,11,29,84,4,14,32,A,1,11,,F,U,$90100,17,$0
00187726,3,9,2,6,$10.00,$10.00,$8.67,$10.00,21,52,6,14,21,1,5,8,E,0,24,,F,U,$89500,25,$0
00021186,7,12,3,6,$10.00,$9.14,$7.67,$9.67,16,52,10,31,40,4,14,15,S,1,24,86,M,U,$89500,40,$66208
00017544,5,8,3,4,$15.00,$13.20,$11.00,$12.00,22,41,12,32,37,6,16,15,S,1,22,,F,U,$122900,24,$78801
00017545,3,5,0,0,$12.00,$10.67,$10.80,,18,39,13,34,35,6,6,15,A,0,22,,F,U,$73100,25,$0
00190347,2,9,1,5,$15.00,$15.00,$13.89,$15.00,18,93,4,12,32,2,6,16,E,0,34,,M,U,$122900,18,$0
00016681,3,12,2,8,$15.00,$15.00,$9.67,$15.00,16,92,14,35,71,6,17,26,A,1,40,,M,H,$85500,29,$78801
00016684,3,12,2,9,$26.00,$22.00,$14.75,$20.00,16,124,12,33,65,6,16,29,A,0,35,50,M,H,$116000,22,$78801
00013091,3,27,3,15,$10.00,$10.00,$5.56,$10.00,16,123,36,58,110,6,17,33,S,1,44,,F,U,$100900,27,$78801
00016666,1,1,0,0,$15.00,$15.00,$15.00,,20,20,10,16,15,4,4,5,F,0,35,52,F,H,$142000,25,$78801
00016678,3,9,2,5,$14.00,$13.33,$10.22,$13.00,18,80,12,28,57,6,14,22,A,0,34,,U,H,$122900,18,$78801
00016692,4,21,3,11,$5.00,$4.00,$2.90,$3.67,21,93,10,29,56,5,14,24,S,1,35,67,F,H,$101800,28,$67969
00016698,2,3,2,3,$15.00,$13.00,$10.33,$13.00,24,41,10,28,31,4,11,11,A,0,49,47,F,H,$58300,26,$44866
00016705,2,35,1,16,$10.00,$10.00,$3.43,$10.00,17,130,13,32,79,6,15,31,S,1,50,51,F,U,$41800,32,$44866
00020172,2,2,2,2,$25.00,$17.50,$17.50,$17.50,21,33,12,30,28,6,14,12,A,0,41,27,M,U,$56500,31,$31563
00016734,3,19,1,9,$20.00,$16.67,$15.58,$15.00,18,120,13,35,78,6,17,32,S,1,22,46,F,H,$102900,16,$38494
00016728,1,2,0,1,$17.00,$17.00,$16.00,,25,69,9,19,32,4,4,11,A,0,22,30,M,H,$102900,16,$38494
00010373,8,33,4,15,$5.00,$5.00,$6.97,$5.00,4,67,34,56,90,12,23,30,S,1,35,38,M,H,$201800,32,$82719
00008411,2,11,0,2,$20.00,$17.50,$13.82,,4,69,29,49,70,6,6,18,A,0,12,53,M,H,$92600,26,$82719
00016803,2,16,2,11,$15.00,$14.00,$9.19,$14.00,21,111,13,30,67,6,15,28,A,1,15,55,M,H,$105100,14,$87284
00016797,5,15,4,8,$17.00,$15.20,$13.20,$14.75,17,62,14,35,58,6,17,22,S,1,12,37,F,H,$133900,27,$87284
00016798,1,8,1,2,$15.00,$15.00,$10.00,$15.00,24,65,11,31,50,6,15,20,A,0,12,45,M,U,$108200,28,$87284
00020904,3,6,2,3,$25.00,$25.00,$24.17,$25.00,18,43,13,34,36,6,16,15,A,0,39,34,M,U,$132400,4,$0
00004640,4,26,2,10,$20.00,$14.50,$9.92,$17.00,17,130,34,53,115,6,15,31,S,1,22,,F,U,$100100,8,$78656
00011919,1,6,0,2,$20.00,$20.00,$17.83,,12,83,25,40,71,5,5,19,A,0,22,80,M,H,$174800,14,$78656
00016830,1,4,1,4,$20.00,$20.00,$18.75,$20.00,24,65,7,22,39,4,11,15,A,0,34,45,F,U,$200900,23,$78656
00016818,2,2,1,1,$20.00,$12.50,$12.50,$5.00,18,28,10,22,20,4,9,8,A,0,34,43,F,H,$200900,23,$78656
00016810,1,1,1,1,$20.00,$20.00,$20.00,$20.00,24,24,7,17,15,3,7,6,N,0,22,59,U,U,$194700,28,$0
00016832,2,5,2,5,$20.00,$20.00,$17.00,$20.00,24,76,12,33,56,6,16,21,A,0,11,55,F,U,$135600,21,$78656
00016860,3,4,2,2,$7.00,$9.33,$8.00,$10.50,19,28,12,26,24,6,13,11,A,0,34,,F,U,$107400,21,$73793
00016874,3,26,1,12,$25.00,$23.33,$13.23,$25.00,23,121,13,35,83,6,17,32,S,1,42,48,F,U,$99000,24,$73793
00016862,1,2,1,2,$15.00,$15.00,$15.00,$15.00,24,38,10,29,29,4,12,12,A,0,22,53,F,H,$95100,10,$73793
00016869,6,8,2,3,$10.00,$10.83,$9.63,$10.00,15,63,18,38,50,6,15,16,A,0,25,,F,U,$67700,18,$73793
00019668,2,2,2,2,$15.00,$17.50,$17.50,$17.50,20,29,12,25,25,5,11,10,A,0,22,,F,U,$102900,16,$0
00017419,3,3,2,2,$20.00,$15.00,$15.00,$15.00,24,33,13,32,31,6,15,13,A,0,15,29,M,U,$81000,27,$56388
00016895,5,23,3,14,$4.00,$4.80,$6.70,$5.33,18,128,13,33,81,6,17,35,S,1,44,49,F,U,$72500,27,$56388
00016888,2,6,0,2,$15.00,$14.00,$10.67,,27,76,11,32,45,5,5,18,A,0,49,31,F,U,$83200,23,$56388
00070308,4,8,2,2,$10.00,$9.00,$7.25,$8.50,19,56,13,31,45,6,13,17,S,1,28,50,F,H,$71800,32,$56388
00016910,2,6,0,2,$20.00,$16.00,$10.83,,18,65,13,32,47,6,6,17,A,0,43,32,F,H,$49700,24,$48239
00016905,1,2,1,1,$20.00,$10.00,$15.00,$10.00,15,21,13,20,19,5,8,7,N,0,43,51,M,H,$49700,24,$48239
00016917,3,9,2,7,$19.00,$16.33,$17.56,$17.00,17,92,13,34,56,6,16,25,A,1,47,72,M,U,$47400,21,$43897
00016921,1,6,1,3,$60.00,$60.00,$32.17,$60.00,19,92,13,26,58,6,12,22,A,0,40,47,M,H,$100700,29,$57155
00190353,1,9,1,7,$25.00,$25.00,$17.78,$25.00,17,98,4,12,38,2,6,18,E,1,18,,F,U,$69600,33,$0
00016960,2,5,2,4,$17.00,$16.00,$11.00,$16.00,20,64,13,32,48,6,15,18,A,0,35,38,M,H,$120000,32,$60293
00016971,4,11,2,7,$11.00,$8.00,$5.82,$7.00,18,122,12,31,52,6,15,23,S,1,35,45,F,H,$120000,32,$60293
00016939,1,1,1,1,$25.00,$25.00,$25.00,$25.00,17,17,11,16,14,5,7,6,F,0,35,77,M,H,$86000,29,$60293
00016952,1,2,1,2,$16.00,$16.00,$13.00,$16.00,18,41,10,24,27,4,9,9,A,0,40,,F,H,$97300,33,$60293
00121795,4,6,3,4,$20.00,$17.50,$14.17,$20.00,17,63,14,32,33,6,13,12,A,1,01,33,F,U,$83200,32,$60293
00016986,2,2,1,1,$16.00,$13.00,$13.00,$10.00,19,34,10,24,22,4,10,9,A,0,39,,F,U,$50700,62,$39903
00017008,5,33,3,21,$13.00,$12.60,$9.58,$12.00,20,128,13,34,85,6,17,33,S,1,32,,M,U,$39100,30,$0
00016985,2,2,2,2,$25.00,$17.50,$17.50,$17.50,21,33,13,30,29,6,14,12,A,0,27,73,F,H,$66400,37,$39903
00016989,1,2,0,0,$15.00,$15.00,$10.00,,27,43,9,28,31,4,4,13,A,0,49,43,F,H,$79800,34,$39903
00016992,3,5,2,3,$15.00,$11.67,$11.40,$12.50,20,63,12,29,48,6,13,17,A,1,28,63,M,H,$49000,40,$39903
00017036,3,5,0,1,$10.00,$12.00,$8.80,,15,41,13,32,31,6,6,13,A,0,39,40,F,U,$66200,25,$43934
00017045,2,9,0,5,$15.00,$13.00,$8.89,,18,104,11,28,61,4,4,23,A,1,39,,F,U,$71700,19,$43934
00017027,1,1,0,0,$15.00,$15.00,$15.00,,20,20,11,17,17,3,3,5,F,0,40,31,F,U,$86400,36,$43934
00017072,1,5,0,2,$15.00,$15.00,$12.60,,27,123,9,26,51,4,4,23,A,0,36,48,U,U,$53500,23,$0
00017053,1,1,0,0,$15.00,$15.00,$15.00,,20,20,8,14,13,3,3,4,F,0,41,77,F,U,$46000,47,$0
00017075,4,31,4,16,$3.00,$6.25,$4.10,$6.25,20,126,5,21,63,3,11,25,S,1,41,84,U,H,$28200,15,$35615
00017057,4,4,2,2,$11.00,$8.75,$8.75,$10.00,22,30,12,26,24,6,12,10,A,0,36,29,M,U,$53500,23,$35615
00017062,3,6,1,2,$20.00,$16.67,$11.17,$15.00,18,56,14,32,45,6,15,18,A,0,36,43,F,U,$53500,23,$0
00017067,3,13,1,5,$17.00,$15.67,$14.54,$14.00,18,68,14,36,60,6,17,23,A,0,36,83,M,U,$53500,23,$0
00013847,2,7,0,3,$15.00,$14.00,$10.57,,18,80,26,42,63,5,5,19,A,0,47,,M,U,$76000,27,$69747
00017134,2,24,1,15,$10.00,$10.00,$8.21,$10.00,20,130,11,23,67,4,9,24,A,1,47,,F,H,$71500,19,$69747
00017082,5,6,3,3,$9.00,$7.60,$7.17,$7.33,17,33,13,31,33,6,15,13,S,1,44,77,M,H,$60600,26,$53281
00017092,2,14,0,7,$17.00,$16.00,$7.29,,17,128,13,35,73,6,6,31,A,1,47,,F,U,$51000,19,$43241
00040537,2,7,1,4,$15.00,$20.00,$15.86,$20.00,18,78,13,35,57,6,17,23,A,0,36,42,F,U,$52400,23,$0
00038830,1,1,1,1,$25.00,$25.00,$25.00,$25.00,21,21,11,17,15,5,8,7,F,0,08,,U,U,$52400,15,$0
00017103,2,4,1,1,$15.00,$13.00,$10.25,$11.00,18,54,11,28,37,5,12,15,A,0,40,47,F,H,$74700,17,$57017
00017115,9,30,7,19,$10.00,$9.22,$8.20,$9.29,17,92,16,37,78,6,17,27,S,1,46,56,U,H,$69600,36,$42412
00017133,2,8,1,6,$20.00,$16.00,$10.25,$20.00,18,125,8,22,40,4,10,17,A,1,47,81,F,U,$57400,22,$41189
00017150,1,8,0,3,$25.00,$25.00,$11.88,,20,72,13,32,57,6,6,23,A,1,49,,M,H,$61700,24,$40197
00017161,3,6,1,2,$5.00,$4.00,$6.50,$2.00,15,75,10,21,41,4,8,14,A,0,50,,F,U,$41900,20,$35536
00017167,1,1,0,0,$20.00,$20.00,$20.00,,16,16,12,17,14,5,5,6,F,0,49,,F,U,$61400,21,$43385
00017171,2,2,1,1,$25.00,$37.50,$37.50,$50.00,16,33,13,30,28,6,14,12,A,0,44,66,F,H,$83200,19,$43385
00017173,2,4,1,2,$20.00,$20.00,$15.00,$20.00,16,44,13,34,38,6,16,16,A,0,47,41,F,U,$60000,13,$43385
00013079,4,9,1,2,$0.00,$9.25,$7.33,$10.00,5,44,36,54,64,6,14,14,A,0,39,,F,U,$64900,34,$39431
00017188,7,18,5,13,$5.00,$5.29,$5.00,$5.40,18,76,12,31,58,5,15,22,S,1,47,,F,U,$50500,15,$27143
00017195,1,1,1,1,$15.00,$15.00,$15.00,$15.00,23,23,8,15,14,3,6,5,N,0,47,,F,U,$50900,24,$0
00017701,2,2,2,2,$15.00,$10.00,$10.00,$10.00,19,24,12,23,21,6,11,9,N,0,27,61,M,H,$60200,36,$43073
00011888,1,6,0,3,$200.00,$200.00,$52.50,,25,68,25,46,77,6,6,21,A,0,36,47,F,U,$65400,39,$40308
00017218,1,6,1,3,$16.00,$16.00,$9.83,$16.00,21,76,11,28,49,4,11,18,A,0,36,87,F,H,$65400,29,$40308
00017227,4,5,4,5,$25.00,$13.75,$11.60,$13.75,21,41,14,29,32,6,14,13,S,1,36,53,M,U,$36500,17,$43084
00008522,2,8,2,5,$17.00,$16.00,$15.88,$16.00,21,57,18,36,71,8,17,20,A,0,40,,F,U,$85800,38,$0
00017415,1,1,1,1,$15.00,$15.00,$15.00,$15.00,20,20,8,15,13,3,6,5,F,0,34,,F,U,$64900,23,$51174
00017241,2,35,2,17,$28.00,$25.00,$19.80,$25.00,25,129,13,32,86,6,17,33,S,1,49,,M,U,$64300,29,$49857
00017248,3,3,2,2,$15.00,$10.33,$10.33,$13.00,24,32,5,15,17,3,9,8,A,0,38,49,F,H,$83900,34,$65707
00017259,5,35,2,16,$20.00,$15.20,$11.66,$13.00,16,126,14,34,84,6,17,34,S,1,35,77,F,H,$109300,16,$65707
00017261,5,21,3,10,$17.00,$15.40,$9.05,$15.67,16,128,15,35,77,6,16,32,A,1,44,62,M,H,$87700,21,$0
00017291,1,3,0,1,$25.00,$25.00,$11.67,,24,40,12,30,34,6,6,12,A,0,49,41,F,H,$56500,18,$0
00017295,1,2,0,1,$20.00,$20.00,$12.50,,26,45,9,25,29,4,4,11,A,0,49,50,F,H,$67300,26,$54339
00017319,5,13,0,5,$5.00,$5.00,$5.00,,16,123,13,30,61,5,5,24,A,1,40,73,F,H,$77500,34,$49287
00017302,1,1,0,0,$15.00,$15.00,$15.00,,16,16,10,15,12,4,4,5,F,0,36,31,F,H,$65600,26,$49287
00017305,3,3,2,2,$20.00,$14.00,$14.00,$15.00,18,33,13,31,28,6,14,12,A,0,36,,F,H,$62100,29,$49287
00017345,1,12,0,5,$10.00,$10.00,$10.08,,18,93,11,29,61,4,4,22,A,1,40,46,F,H,$91100,26,$53597
00017351,1,9,0,6,$20.00,$20.00,$9.11,,17,109,13,28,64,4,4,25,A,1,27,74,M,H,$52300,33,$53597
00017330,5,5,4,4,$15.00,$12.80,$12.80,$12.50,16,35,17,34,33,6,15,13,A,0,27,59,M,H,$69100,37,$53597
00017349,12,50,7,29,$5.00,$3.58,$2.92,$3.43,15,127,11,28,73,5,15,32,S,1,40,17,F,H,$81900,41,$53597
00017395,3,20,1,8,$11.00,$8.33,$9.20,$5.00,18,125,10,25,52,4,11,17,S,1,17,73,F,H,$74300,27,$53635
00004366,2,7,1,4,$20.00,$20.00,$16.43,$20.00,18,93,16,33,62,6,14,26,A,0,22,66,F,H,$104600,24,$73864
00017447,5,30,2,14,$10.00,$9.40,$5.23,$10.00,18,123,13,35,81,6,17,33,S,1,24,,U,U,$109500,35,$73864
00017466,1,1,1,1,$23.00,$23.00,$23.00,$23.00,16,16,12,17,14,5,7,6,F,0,22,,M,U,$105800,26,$0
00017471,3,3,2,2,$15.00,$17.67,$17.67,$14.00,18,29,13,27,24,6,13,11,A,0,22,42,F,H,$95700,27,$62619
00017315,2,13,0,9,$10.00,$11.00,$10.38,,18,123,11,29,62,4,4,28,A,1,40,,U,U,$95700,34,$0
00017493,1,7,0,5,$18.00,$18.00,$14.71,,27,93,9,29,58,4,4,23,A,1,22,60,M,H,$93700,27,$62619
00017473,2,3,2,2,$35.00,$30.00,$28.33,$30.00,25,29,13,28,27,6,14,12,A,0,22,17,M,H,$197500,32,$62619
00017515,6,10,4,7,$15.00,$14.50,$11.90,$14.75,18,52,13,34,46,6,17,18,S,1,40,55,F,H,$83400,27,$40491
00017514,2,4,2,3,$15.00,$12.50,$9.25,$12.50,21,44,11,28,34,5,12,13,A,0,34,44,F,H,$106400,25,$40491
00017519,2,5,0,2,$20.00,$20.00,$15.20,,26,74,10,29,56,5,5,20,A,0,27,35,F,H,$70000,34,$40491
00017510,0,1,0,0,$25.00,$0.00,$25.00,,23,23,10,10,17,4,4,6,N,0,27,51,M,H,$60500,25,$40491
00017536,1,1,1,1,$50.00,$50.00,$50.00,$50.00,17,17,11,16,14,5,7,6,F,0,15,55,M,H,$149100,10,$77809
00187858,2,4,1,2,$15.00,$13.00,$9.00,$15.00,17,65,6,14,24,1,5,11,E,0,24,,U,U,$136400,31,$0
00187229,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,6,8,7,1,2,2,E,0,15,,F,U,$94200,24,$0
00017581,1,2,1,2,$20.00,$20.00,$15.00,$20.00,21,43,10,26,32,4,10,11,A,0,35,,F,U,$167600,24,$0
00017583,1,5,1,2,$50.00,$50.00,$36.00,$50.00,23,56,13,35,48,6,17,21,A,0,15,44,M,H,$146600,24,$86922
00017573,0,1,0,0,$20.00,$0.00,$20.00,,23,23,8,8,13,3,3,5,N,0,14,,F,U,$112000,16,$0
00017594,4,12,2,6,$25.00,$14.50,$10.33,$15.50,17,51,13,28,34,6,14,15,S,1,35,,F,H,$175000,27,$108658
00017606,4,9,2,6,$18.00,$14.25,$11.89,$16.50,16,105,14,33,55,6,14,23,A,1,35,,M,U,$175000,19,$0
00017607,3,13,0,6,$20.00,$18.33,$14.69,,17,100,12,34,69,5,5,28,S,1,35,,M,H,$175000,27,$108658
00017596,1,1,0,0,$20.00,$20.00,$20.00,,20,20,10,17,14,4,4,6,F,0,35,,M,U,$175000,19,$108658
00015904,6,8,2,3,$20.00,$12.67,$10.50,$15.00,18,41,13,34,35,6,16,15,A,0,40,,U,U,$188500,33,$0
00004174,4,11,3,4,$50.00,$38.50,$33.18,$36.00,21,66,38,56,103,11,21,25,A,1,24,27,M,U,$161800,30,$0
00017612,1,7,0,3,$25.00,$25.00,$22.14,,15,101,10,20,59,3,3,20,E,0,24,50,F,H,$161800,30,$84071
00017641,2,7,1,3,$16.00,$15.00,$12.86,$14.00,26,78,10,31,56,5,15,22,A,0,24,45,F,H,$161800,30,$84071
00017648,1,11,1,6,$18.00,$18.00,$12.91,$18.00,17,101,13,31,67,6,15,25,A,1,14,59,M,U,$154500,34,$84071
00017652,3,23,2,15,$10.00,$11.33,$6.00,$12.00,18,125,15,34,78,6,15,29,S,1,24,81,F,H,$161800,30,$84071
00017610,1,3,0,1,$15.00,$15.00,$10.00,,26,45,10,20,21,4,4,10,A,0,14,42,F,H,$154500,34,$84071
00017656,3,22,3,14,$15.00,$14.00,$9.82,$14.00,18,129,11,26,67,5,14,29,S,1,14,82,F,U,$154500,34,$84071
00017620,2,2,2,2,$20.00,$15.00,$15.00,$15.00,22,29,10,23,22,4,10,9,A,0,24,41,F,H,$161800,30,$84071
00017625,6,7,3,3,$3.00,$4.67,$4.43,$5.00,15,32,14,28,28,6,12,10,A,1,24,29,F,H,$83700,25,$84071
00017651,2,8,2,7,$30.00,$27.50,$22.38,$27.50,24,102,13,29,62,6,14,25,A,0,22,53,F,H,$107700,27,$84071
00017464,2,4,1,3,$10.00,$12.50,$13.75,$10.00,15,41,12,22,22,5,10,10,A,0,22,31,F,U,$91200,24,$55991
00017371,4,6,3,4,$15.00,$8.00,$7.00,$9.00,22,41,12,32,34,6,16,15,A,1,44,50,F,H,$78200,27,$55991
00017670,2,5,2,2,$15.00,$10.00,$7.00,$10.00,21,50,12,30,39,6,14,16,A,0,26,73,F,H,$53000,16,$25742
00017677,1,3,1,1,$15.00,$15.00,$8.33,$15.00,21,39,10,27,27,4,11,11,A,0,40,26,F,H,$78900,22,$45518
00017697,1,9,0,7,$20.00,$20.00,$9.78,,17,124,13,27,59,4,4,27,A,1,32,66,M,H,$46800,21,$45518
00011788,1,12,1,3,$0.00,$25.00,$18.75,$25.00,5,77,35,57,89,6,17,24,A,0,39,63,M,H,$67700,24,$45518
