ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
02356,-71.1131,42.058507,81,12614,$73929,2.82
02358,-70.62643,41.805219,78,13,$33750,1.86
02359,-70.80427,42.065554,78,16927,$65050,2.92
02360,-70.61999,41.894676,77,51547,$54677,2.67
02364,-70.73827,41.993102,77,11780,$53780,2.71
02366,-70.66089,41.854063,67,136,$0,0.00
02367,-70.80452,41.968987,65,2637,$70045,3.09
02368,-71.04912,42.173417,90,31227,$55358,2.72
02370,-70.9119,42.129513,85,17670,$50613,2.67
02375,-71.10192,42.029749,77,9685,$64000,2.65
02379,-71.01878,42.02195,74,6640,$56083,2.66
02382,-70.93735,42.08235,87,13882,$55303,2.77
023HH,-70.66299,41.95506,,0,$0,0.00
023XX,-70.69411,41.837895,3,18,$0,0.00
02420,-71.21619,42.452895,87,14126,$92911,2.69
02421,-71.23554,42.439295,85,16239,$100358,2.63
02445,-71.13933,42.324397,95,26259,$73197,2.33
02446,-71.12142,42.344747,100,29647,$62817,2.04
02451,-71.24772,42.393029,90,17774,$57186,2.40
02452,-71.22153,42.392496,92,12306,$61096,2.19
02453,-71.23564,42.370446,98,29146,$50189,2.26
02458,-71.18809,42.354727,97,11864,$73065,2.34
02459,-71.19301,42.321197,92,17893,$99076,2.69
02460,-71.20907,42.352996,97,9672,$83081,2.50
02461,-71.20822,42.31883,95,6362,$96879,2.64
02462,-71.25762,42.331646,89,1464,$63092,2.09
02464,-71.22047,42.311997,95,2849,$64605,2.20
02465,-71.22677,42.351046,96,10995,$82301,2.63
02466,-71.24736,42.345833,93,7235,$78786,2.44
02467,-71.17315,42.321997,95,10759,$78007,2.24
02468,-71.23191,42.325247,93,5891,$145394,2.97
02472,-71.18196,42.371296,98,32986,$59764,2.17
02474,-71.15636,42.419496,98,25682,$62846,2.25
02476,-71.17762,42.416745,98,16697,$66631,2.17
02478,-71.17471,42.391546,95,24173,$80300,2.46
02481,-71.2765,42.313329,89,14128,$123622,2.85
02482,-71.30337,42.300096,89,12485,$105738,2.50
02492,-71.23389,42.278247,87,19697,$93342,2.67
02493,-71.28831,42.358663,78,11469,$153918,2.86
02494,-71.23154,42.29813,89,9214,$79169,2.55
02532,-70.59765,41.751841,79,14793,$44114,2.34
02534,-70.61601,41.66566,70,815,$61607,2.29
02535,-70.75146,41.345578,25,1196,$42386,2.27
02536,-70.5614,41.578992,78,19699,$47494,2.49
02537,-70.43755,41.733837,75,5945,$66166,2.67
02538,-70.64882,41.782915,77,2910,$41538,2.62
02539,-70.52454,41.380479,61,3779,$50407,2.35
02540,-70.61968,41.56105,79,8892,$46708,1.95
02542,-70.52456,41.665605,57,1602,$41875,3.06
02543,-70.66506,41.526791,74,750,$50446,2.04
02554,-70.09089,41.276758,66,9520,$55522,2.37
02556,-70.63037,41.6403,79,3301,$57841,2.34
02558,-70.65957,41.746424,84,1928,$33674,2.45
02559,-70.61707,41.694132,78,3205,$48156,2.16
02563,-70.48866,41.735645,79,10874,$57815,2.66
02568,-70.60872,41.451263,67,9555,$42386,2.31
02571,-70.7106,41.751554,78,10500,$40988,2.49
02575,-70.66376,41.378807,58,398,$59688,2.01
02576,-70.75784,41.776042,70,2982,$40071,2.39
025HH,-70.56594,41.573686,,0,$0,0.00
025XX,-70.65427,41.779736,1,7,$0,0.00
02601,-70.2895,41.654741,84,16181,$32199,2.25
02630,-70.29568,41.700327,74,1752,$63409,2.25
02631,-70.07773,41.746647,73,9988,$48640,2.35
02632,-70.34659,41.658718,83,11204,$50666,2.33
02633,-69.97747,41.686534,73,4237,$45817,2.00
02635,-70.44317,41.625037,77,3362,$53824,2.26
02638,-70.19183,41.736684,76,3892,$51699,2.20
02639,-70.13348,41.661115,82,3245,$34811,2.03
02642,-69.98921,41.844087,73,5453,$42618,2.25
02644,-70.51212,41.683462,81,3773,$61981,3.01
02645,-70.05679,41.707332,76,9575,$42677,2.29
02646,-70.07419,41.669219,77,1886,$37315,1.88
02647,-70.30436,41.63275,65,73,$58542,1.92
02648,-70.4168,41.667689,78,7437,$52142,2.79
02649,-70.48754,41.613743,75,12964,$50879,2.44
02650,-69.96959,41.702265,77,1046,$51060,1.94
02652,-70.07938,42.02889,63,1351,$39423,2.25
02653,-69.97312,41.777647,72,6287,$42609,1.99
02655,-70.38693,41.632935,76,4121,$52500,2.20
02657,-70.18947,42.053355,72,3431,$32716,1.69
02659,-70.02495,41.678628,75,1219,$36989,2.13
02660,-70.16166,41.712338,79,7252,$42864,2.15
02661,-70.03961,41.675799,80,7,$16250,0.88
02664,-70.19797,41.670981,83,9836,$37929,2.04
02666,-70.05428,41.992804,47,732,$46985,2.07
02667,-70.01485,41.922412,61,2753,$43365,2.11
02668,-70.37048,41.70631,68,3358,$68164,2.81
02669,-69.99495,41.673635,67,178,$55625,1.75
02670,-70.17089,41.659749,78,1584,$36053,1.89
02671,-70.11153,41.665589,78,1023,$36711,2.04
02672,-70.31963,41.636077,73,201,$76467,1.81
02673,-70.23726,41.656883,81,8331,$36909,2.21
02675,-70.22395,41.703205,78,6808,$50421,2.15
026HH,-70.12764,41.756212,,0,$0,0.00
02702,-71.06447,41.792192,67,4092,$68505,2.86
02703,-71.31456,41.928099,84,42068,$50807,2.57
02713,-70.89541,41.429673,16,59,$22292,1.74
02715,-71.13634,41.811514,67,2202,$60405,2.90
02717,-70.95332,41.765934,66,4380,$61481,2.84
02718,-71.01827,41.876249,77,6809,$53357,2.89
02719,-70.8814,41.634152,83,16159,$41696,2.38
02720,-71.13987,41.716952,90,31683,$35749,2.30
02721,-71.15425,41.685452,97,26336,$26049,2.37
02723,-71.13235,41.691369,99,15941,$25178,2.35
02724,-71.17436,41.684152,99,17479,$25508,2.26
02725,-71.17482,41.721652,82,2813,$50000,2.77
02726,-71.14894,41.754828,89,15383,$51843,2.54
02738,-70.75087,41.706599,72,5123,$61250,2.51
02739,-70.80087,41.654776,73,6268,$58466,2.46
02740,-70.93752,41.634754,98,43159,$27293,2.35
02743,-70.9102,41.697015,76,10072,$51440,2.68
02744,-70.91453,41.610754,98,11718,$24124,2.48
02745,-70.93264,41.692806,88,23984,$37796,2.43
02746,-70.93348,41.659336,97,15073,$18429,2.46
02747,-70.99076,41.637916,74,19359,$52363,2.71
02748,-70.9494,41.59156,75,11315,$48738,2.44
02760,-71.33087,41.975495,84,24889,$59196,2.57
02762,-71.32392,42.011848,78,7683,$57155,2.53
02763,-71.31024,41.967949,86,2254,$65278,2.94
02764,-71.15125,41.851557,71,3973,$57571,2.72
02766,-71.18541,41.969185,77,18036,$64818,2.79
02767,-71.04906,41.934586,75,11488,$61503,2.82
02769,-71.26116,41.835067,67,10122,$65280,2.89
02770,-70.83848,41.760783,61,4390,$63640,2.90
02771,-71.32344,41.84345,78,13425,$56364,2.77
02777,-71.21433,41.741551,78,15989,$52573,2.66
02779,-71.07799,41.825252,72,5749,$66295,3.11
02780,-71.10289,41.904888,84,49418,$41753,2.45
02790,-71.08905,41.602517,68,14597,$55565,2.63
027HH,-71.0363,41.711052,,0,$0,0.00
02804,-71.78102,41.430068,68,2829,$54352,2.67
02806,-71.32032,41.746834,86,16819,$74591,2.73
02807,-71.58358,41.171389,57,1010,$44779,2.13
02808,-71.74785,41.402009,70,2297,$45400,2.85
02809,-71.26867,41.6842,88,22469,$43689,2.45
02812,-71.66408,41.46603,65,1250,$66932,2.99
02813,-71.66813,41.385256,66,7859,$51491,2.46
02814,-71.70335,41.896002,64,7603,$56577,2.82
02815,-71.6701,41.777861,58,275,$56579,3.09
02816,-71.57463,41.69105,79,31239,$51581,2.61
02817,-71.67024,41.625874,57,5122,$65900,2.91
02818,-71.46816,41.649733,79,18349,$62616,2.47
02822,-71.60548,41.563937,57,5619,$64298,2.74
02825,-71.72022,41.785151,55,5171,$61429,2.82
02827,-71.74473,41.695419,58,2392,$62870,2.93
02828,-71.55391,41.870799,83,7199,$55820,2.48
02830,-71.64969,41.976659,69,6860,$54117,2.65
02831,-71.57483,41.73865,73,3152,$61418,2.83
02832,-71.72737,41.511414,65,4755,$50805,2.66
02833,-71.77723,41.470822,60,659,$57014,2.78
02835,-71.37181,41.520312,76,5622,$63073,2.38
02836,-71.62146,41.448844,68,116,$80611,3.63
02837,-71.16548,41.518038,64,3593,$55368,2.44
02838,-71.47504,41.968698,92,3214,$37192,2.28
02839,-71.64004,41.948108,74,1185,$57794,2.83
02840,-71.31262,41.488002,91,26509,$40788,2.11
02842,-71.28658,41.511739,83,17300,$50921,2.44
02852,-71.454,41.589701,78,23657,$57182,2.55
02857,-71.6257,41.83902,65,8388,$59778,2.63
02858,-71.64661,41.96186,80,829,$60278,3.21
02859,-71.72312,41.964896,69,7265,$50462,2.81
02860,-71.39007,41.872099,98,46398,$28104,2.41
02861,-71.35584,41.881632,98,26617,$39048,2.40
02863,-71.39261,41.889863,99,18946,$22663,2.74
02864,-71.41182,41.949099,82,31840,$54656,2.59
02865,-71.43024,41.905666,81,17684,$52455,2.56
02871,-71.26099,41.603929,78,17149,$58835,2.53
02874,-71.45692,41.515135,72,4712,$71528,2.68
02875,-71.63878,41.447642,67,263,$60962,2.44
02878,-71.18724,41.629413,75,15260,$49977,2.51
02879,-71.52322,41.423601,75,18897,$54410,2.50
02881,-71.52689,41.481001,84,6973,$60469,2.70
02882,-71.46352,41.432452,82,14626,$47805,2.37
02885,-71.27049,41.726184,86,11360,$41285,2.36
02886,-71.45119,41.705478,87,30315,$44012,2.28
02888,-71.40982,41.74805,92,20637,$46278,2.37
02889,-71.3911,41.706814,91,29455,$47381,2.56
02891,-71.80388,41.354881,79,21327,$44824,2.37
02892,-71.58466,41.50155,63,4341,$65156,2.78
02893,-71.51858,41.70375,93,29581,$39505,2.35
02894,-71.69557,41.444078,61,538,$48438,2.62
02895,-71.50722,42.001731,96,43224,$30819,2.37
02896,-71.55189,41.988166,74,10332,$57615,2.60
02898,-71.68485,41.51495,64,1818,$57083,3.07
028HH,-71.42673,41.651234,,0,$0,0.00
02903,-71.41307,41.8208,96,9655,$14095,1.69
02904,-71.43142,41.859199,96,29483,$33926,2.16
02905,-71.40432,41.7883,97,25272,$32323,2.75
02906,-71.39428,41.83635,98,30469,$43457,2.08
02907,-71.4245,41.79855,99,27579,$23225,3.12
02908,-71.43803,41.839296,99,38129,$30306,2.61
02909,-71.44776,41.8191,99,41239,$22452,2.82
02910,-71.43672,41.776867,96,20881,$41873,2.41
02911,-71.47354,41.853699,96,14151,$39392,2.30
02914,-71.36835,41.8124,94,22555,$33683,2.38
02915,-71.35565,41.7695,91,17980,$40832,2.29
02916,-71.35391,41.84325,90,8121,$46936,2.32
02917,-71.51647,41.894499,77,13390,$55463,2.47
02919,-71.49468,41.825132,82,28248,$43553,2.48
02920,-71.46485,41.7715,93,37672,$39485,2.30
02921,-71.50973,41.76435,78,10596,$70714,2.91
029HH,-71.40145,41.8141,,0,$0,0.00
03031,-71.6082,42.854886,71,10776,$88671,2.99
03032,-71.35142,43.000345,64,4682,$70774,2.96
03033,-71.66605,42.742587,66,4181,$77075,3.11
03034,-71.30781,43.048372,60,3911,$61389,2.88
03036,-71.23454,42.967823,62,3792,$68571,3.09
03037,-71.2488,43.141746,51,3678,$61367,2.98
03038,-71.30019,42.886486,80,34137,$54404,2.73
03042,-71.07096,43.045076,67,5476,$50739,2.67
03043,-71.81008,42.976901,42,1811,$62237,2.68
03044,-71.12524,42.986119,66,3523,$62237,2.99
03045,-71.57024,43.037495,67,14953,$58703,2.72
03047,-71.86646,42.935709,50,1194,$52969,2.70
03048,-71.77592,42.747024,58,3343,$45965,2.56
03049,-71.58045,42.739909,67,7015,$92847,2.88
03051,-71.42079,42.759821,79,22928,$64169,2.83
03052,-71.45379,42.85059,75,7360,$73302,3.12
03053,-71.38206,42.880481,76,23120,$70854,3.06
03054,-71.51216,42.858053,79,25149,$68903,2.84
03055,-71.66744,42.831686,75,13634,$52452,2.58
03057,-71.68057,42.899434,58,2197,$71167,2.90
03060,-71.46493,42.748888,94,29388,$40653,2.38
03062,-71.49239,42.724822,88,26388,$65984,2.58
03063,-71.51047,42.770738,86,16175,$57332,2.36
03064,-71.47307,42.774171,92,14654,$49382,2.55
03070,-71.69414,42.978267,56,4060,$66151,2.87
03071,-71.86707,42.753726,60,4299,$53703,3.16
03076,-71.3236,42.734182,73,10914,$68608,3.03
03077,-71.19599,43.031491,71,9674,$48829,2.77
03079,-71.21316,42.792456,82,28112,$58090,2.69
03082,-71.78453,42.902259,47,1143,$59375,2.77
03084,-71.85064,42.81949,42,866,$60446,3.00
03086,-71.78177,42.830184,61,4262,$54385,2.68
03087,-71.29879,42.805194,73,10709,$94794,2.98
030HH,-71.47319,42.81187,,0,$0,0.00
03101,-71.46376,42.989984,92,2793,$18878,1.76
03102,-71.48681,42.990684,92,30268,$38614,2.26
03103,-71.44829,42.967684,93,36875,$37707,2.51
03104,-71.44717,43.006033,93,32197,$45564,2.30
03106,-71.44412,43.058785,71,11721,$61491,2.62
03109,-71.4135,42.972584,82,9101,$56483,2.61
03110,-71.51993,42.942551,76,18274,$84392,2.85
031HH,-71.47113,43.007183,,0,$0,0.00
03215,-71.50337,43.951304,10,258,$40417,2.17
03216,-71.78402,43.444702,44,2099,$47006,2.54
03217,-71.62779,43.705061,57,2805,$37411,2.39
03218,-71.29305,43.338347,45,1088,$43864,2.85
03220,-71.47353,43.459555,65,7135,$48170,2.54
03221,-71.95405,43.256053,39,1815,$47917,2.53
03222,-71.75007,43.615799,52,4971,$40580,2.48
03223,-71.65161,43.887682,36,3885,$37183,2.37
03224,-71.54434,43.346137,41,1977,$58158,2.64
03225,-71.2282,43.354005,55,3294,$49175,2.70
03226,-71.49652,43.721094,42,457,$60893,2.29
03227,-71.45127,43.802936,20,1037,$46161,2.31
03229,-71.70712,43.204192,60,5399,$59583,2.59
03230,-71.87282,43.506405,32,1268,$39635,2.50
03233,-71.93649,43.423484,53,263,$85247,2.58
03234,-71.36111,43.228594,59,6228,$52321,2.64
03235,-71.66034,43.444456,70,8479,$34949,2.47
03237,-71.37517,43.42975,52,1476,$49250,2.54
03240,-71.96422,43.568328,30,1035,$37596,2.49
03241,-71.80642,43.713794,22,828,$42159,2.44
03242,-71.81723,43.173469,56,4438,$50313,2.52
03243,-71.73815,43.521669,38,992,$48333,2.60
03244,-71.92108,43.119417,54,6783,$45444,2.53
03246,-71.43842,43.557153,73,23578,$40449,2.36
03251,-71.6606,44.051981,25,1273,$28523,2.17
03253,-71.50489,43.644559,62,6532,$42695,2.38
03254,-71.393,43.712184,50,4413,$44592,2.35
03255,-72.02654,43.32582,41,1784,$56667,2.44
03256,-71.64372,43.60768,46,1098,$46576,2.69
03257,-72.00005,43.418863,59,4369,$59625,2.15
03259,-71.39476,43.880005,15,170,$48750,1.98
03260,-71.92551,43.356838,34,474,$53462,2.51
03261,-71.20791,43.216633,60,3724,$50871,2.69
03262,-71.68701,44.0285,33,895,$38611,2.29
03263,-71.3215,43.30368,63,3948,$39056,2.62
03264,-71.64504,43.753837,57,9058,$39694,2.52
03266,-71.87952,43.806365,23,2105,$40236,2.58
03268,-71.74199,43.388571,36,1022,$54250,2.64
03269,-71.5876,43.523175,45,2606,$49000,2.65
03273,-71.92709,43.317257,40,230,$45250,2.53
03275,-71.43654,43.152469,69,11769,$46513,2.57
03276,-71.5785,43.446729,66,8025,$43167,2.52
03278,-71.82537,43.283838,41,3011,$45156,2.55
03279,-71.88854,43.938224,23,874,$34432,2.48
03280,-72.09755,43.173046,24,847,$44063,2.40
03281,-71.7233,43.080986,61,7808,$59848,2.97
03282,-71.91765,43.874357,24,706,$43542,2.60
03284,-72.01297,43.501755,19,357,$39219,2.48
03287,-71.90458,43.430018,41,947,$48929,2.45
03290,-71.11082,43.115874,52,3554,$63438,2.79
03291,-71.13921,43.179984,70,63,$55250,2.74
032HH,-71.59953,43.612667,,0,$0,0.00
032XX,-71.52839,43.976513,,0,$0,0.00
03301,-71.53774,43.213705,77,31701,$41481,2.24
03303,-71.63833,43.283796,66,14239,$45632,2.55
03304,-71.53576,43.144614,69,7138,$79329,3.10
03307,-71.4534,43.31773,56,4464,$55370,2.78
033HH,-71.5597,43.246016,,0,$0,0.00
03431,-72.28617,42.946418,71,24745,$37411,2.27
03440,-71.95069,43.060424,50,2668,$46944,2.62
03441,-72.43521,42.791069,22,287,$42188,2.21
03442,-71.91635,43.005429,60,1396,$46000,2.54
03443,-72.47163,42.871815,37,604,$50170,2.63
03444,-72.06334,42.899874,41,1175,$53250,2.52
03445,-72.19384,43.009728,35,556,$48750,2.75
03446,-72.29978,42.870578,62,5797,$46772,2.67
03447,-72.14838,42.754744,47,2033,$48646,2.58
03448,-72.26149,43.055293,45,726,$43594,2.50
03449,-71.98913,42.975105,46,1743,$54444,2.45
03450,-72.06043,42.941175,45,567,$47159,2.44
03451,-72.49518,42.797633,65,4082,$36124,2.52
03452,-72.03418,42.827096,61,5476,$45033,2.50
03455,-72.16219,42.932177,47,2882,$45321,2.41
03456,-72.21383,43.125523,33,727,$45000,2.58
03457,-72.14365,43.025227,34,411,$46875,2.45
03458,-71.95134,42.884919,59,6820,$48209,2.40
03461,-72.01034,42.749835,61,5451,$50494,2.86
03462,-72.41523,42.913966,58,1729,$50885,2.49
03464,-72.0959,43.078658,23,782,$38750,2.33
03465,-72.17618,42.822155,58,2087,$41667,2.63
03466,-72.51629,42.899338,54,1209,$55875,2.74
03467,-72.42512,42.971069,43,1747,$55875,2.58
03470,-72.33893,42.775629,49,4912,$40197,2.68
034HH,-71.93063,42.988155,,0,$0,0.00
03561,-71.79751,44.313606,59,5845,$35887,2.31
03570,-71.19092,44.463337,55,10601,$30154,2.23
03574,-71.69226,44.28177,44,2178,$35625,2.35
03576,-71.44767,44.893888,32,3840,$32236,2.30
03579,-71.15394,44.789296,7,382,$36563,2.25
03580,-71.69959,44.200124,15,1215,$41215,2.17
03581,-71.16273,44.386557,41,3278,$34135,2.25
03582,-71.48147,44.610605,35,2778,$32153,2.45
03583,-71.46436,44.376866,21,954,$40776,2.37
03584,-71.55,44.483756,48,3584,$40483,2.50
03585,-71.87371,44.225864,34,2997,$41167,2.44
03588,-71.24336,44.608332,21,1664,$39635,2.47
03590,-71.59396,44.719769,17,1227,$28542,2.35
03592,-71.30724,45.085547,7,1168,$39048,2.29
03595,-71.51747,44.271516,20,647,$40000,2.28
03598,-71.62248,44.378771,43,2988,$34955,2.43
035HH,-71.24389,44.636085,,0,$0,0.00
035XX,-71.29905,44.510468,,0,$0,0.00
03601,-72.30269,43.242719,29,398,$42031,2.80
03602,-72.32576,43.142384,41,2125,$42414,2.47
03603,-72.39026,43.249468,56,5342,$38512,2.47
03605,-72.17557,43.231807,33,877,$39583,2.53
03607,-72.26894,43.195329,23,268,$27361,2.37
03608,-72.41902,43.075411,54,2978,$47250,2.46
03609,-72.44831,43.142254,71,806,$39750,2.30
036HH,-72.43502,43.255688,,0,$0,0.00
03741,-72.01334,43.659172,41,3188,$42877,2.60
03743,-72.34152,43.374562,68,13831,$35305,2.30
03745,-72.33338,43.476337,39,1635,$52557,2.54
03748,-72.12059,43.614847,56,5873,$47054,2.37
03750,-72.20057,43.701003,45,792,$86421,2.44
03751,-72.07186,43.437503,57,391,$36500,2.21
03752,-72.13526,43.304058,36,750,$43000,2.68
03753,-72.12954,43.516383,52,1994,$62188,2.34
03755,-72.25071,43.719756,72,10062,$69430,2.46
03765,-72.05658,44.037125,55,344,$42768,2.24
03766,-72.24403,43.642945,69,8423,$42693,2.19
03768,-72.13298,43.823864,34,1928,$54545,2.42
03770,-72.28072,43.525462,44,294,$55417,2.65
03771,-72.02789,44.281722,35,755,$42813,2.47
03773,-72.18322,43.358339,52,7679,$38573,2.51
03774,-71.99431,44.08541,52,1314,$39773,2.70
03777,-72.07831,43.908925,27,825,$45341,2.34
03779,-72.04409,43.976427,24,699,$38611,2.35
03780,-71.98613,44.029684,35,511,$36806,2.70
03781,-72.30353,43.53357,40,1959,$58011,2.66
03782,-72.09029,43.381133,60,2724,$50479,2.38
03784,-72.30595,43.649781,74,3793,$42397,2.32
03785,-71.96306,44.133215,35,3455,$36686,2.28
037HH,-72.1821,43.832093,,0,$0,0.00
03801,-70.77685,43.070188,80,21563,$45591,2.06
03809,-71.22378,43.478364,52,3623,$43644,2.49
03810,-71.28776,43.478917,38,492,$42885,2.35
03811,-71.16246,42.836245,76,6178,$69729,2.66
03812,-71.2973,44.081906,20,848,$40556,2.32
03813,-71.06271,44.041089,29,2738,$40559,2.44
03814,-71.12926,43.767878,44,3588,$35461,2.42
03815,-71.10317,43.256254,59,537,$57614,3.40
03816,-71.28404,43.685171,44,1566,$45968,2.45
03817,-71.2207,43.878112,43,598,$30625,2.19
03818,-71.15893,43.966958,37,3168,$36023,2.30
03819,-71.12035,42.927682,72,3912,$58063,2.81
03820,-70.88788,43.190984,78,28526,$44493,2.28
03824,-70.96035,43.128085,73,16809,$54263,2.81
03825,-71.04356,43.208136,63,7055,$51539,2.74
03826,-71.12296,42.890357,79,2065,$57125,2.61
03827,-70.98459,42.91574,62,2634,$64940,2.83
03830,-70.98936,43.640621,53,1206,$37333,2.48
03832,-71.04717,43.907045,19,333,$46429,2.30
03833,-70.97666,42.973783,73,19129,$51858,2.45
03835,-71.06217,43.395688,67,4996,$40134,2.69
03836,-71.08031,43.814201,38,1303,$40188,2.15
03837,-71.32971,43.435913,37,934,$51094,2.71
03838,-71.20355,44.116958,39,917,$40859,2.24
03839,-70.98552,43.267581,73,3444,$46150,2.61
03840,-70.84714,43.038279,71,3205,$62172,2.65
03841,-71.18253,42.880837,76,6280,$70536,2.76
03842,-70.82515,42.93569,82,14809,$54419,2.29
03844,-70.88666,42.923946,63,1896,$75513,2.66
03845,-71.13865,44.086488,55,980,$40000,2.14
03846,-71.1809,44.166268,20,819,$48917,2.16
03848,-71.06236,42.923643,70,5862,$61522,2.76
03849,-71.14312,43.930805,43,1552,$45298,2.59
03852,-70.96932,43.500126,47,397,$48125,2.24
03853,-71.28614,43.642398,48,559,$45156,2.06
03854,-70.72354,43.068338,82,1009,$83708,2.25
03855,-71.14629,43.443682,45,2219,$52270,2.71
03856,-70.95077,43.03833,67,1551,$71375,3.01
03857,-70.94337,43.072738,77,8027,$46058,2.37
03858,-71.04808,42.871322,74,4289,$60972,2.83
03860,-71.13084,44.035684,69,3663,$32168,2.19
03862,-70.83056,42.97778,70,4259,$66696,2.55
03864,-71.10267,43.672636,45,2149,$36318,2.48
03865,-71.09445,42.837189,78,7747,$61707,2.69
03867,-70.99817,43.304163,71,23103,$40780,2.46
03868,-70.96312,43.340581,76,5132,$37724,2.50
03869,-70.83208,43.221234,74,2433,$48380,2.57
03870,-70.76518,43.000003,73,5182,$63152,2.35
03872,-71.03405,43.564008,50,2861,$48125,2.56
03873,-71.18445,42.929588,72,5206,$67209,3.02
03874,-70.85466,42.88439,80,8046,$42951,2.31
03875,-71.18267,43.868287,51,488,$40833,2.57
03878,-70.8755,43.253783,82,11510,$43177,2.46
03882,-71.00006,43.721239,36,157,$39375,2.21
03883,-71.32105,43.828696,18,239,$37500,2.41
03884,-71.17702,43.257919,55,1920,$62400,2.71
03885,-70.90192,43.015756,73,6355,$76726,2.76
03886,-71.25988,43.857079,47,1793,$34602,2.36
03887,-71.02824,43.448064,59,4267,$42473,2.73
03894,-71.19553,43.596233,59,6098,$43950,2.33
03897,-71.34507,43.908738,30,66,$31563,2.20
038HH,-70.91394,43.311793,,0,$0,0.00
03901,-70.84559,43.29016,64,6337,$44519,2.73
03902,-70.62857,43.216251,57,2018,$62069,2.34
03903,-70.79349,43.135435,70,5954,$52606,2.58
